PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRICE,TOTAL_ORDERS,TOTAL_QUANTITY_SOLD,GROSS_REVENUE,NET_REVENUE,REFUND_AMOUNT,AVG_SELLING_PRICE
PROD000641,FULL CREAM MILK 1L,GROCERIES,DAIRY,AMUL,68.0,793,5095,993658.2,896173.3999999999,97484.8,195.03
PROD001195,BIGSCREEN BEYOND MICRO OLED VR,GAMING,VR DEVICES,BIGSCREEN,119999.0,428,618,215334686.44,191288225.51999998,24046460.92,348438.0
PROD000472,GOGGLES ANTI-FOG MIRRORED,SPORTS,SWIMMING,ARENA,999.0,809,3721,10476784.47,9443646.06,1033138.41,2815.58
PROD000708,ACUPRESSURE MAT & PILLOW SET,HEALTH,WELLNESS PRODUCTS,SHAKTI MAT,1999.0,475,848,4768845.22,4048812.21,720033.01,5623.64
PROD000450,SLEEVELESS DRY-FIT VEST,SPORTS,ATHLETIC WEAR,REEBOK,1499.0,511,1883,8093831.02,6981385.239999999,1112445.78,4298.37
PROD000973,CARRERA CALIBRE 16 CHRONO,JEWELLERY,WATCHES,TAG HEUER,150000.0,535,773,333701332.27,291562254.77,42139077.5,431696.42
PROD000017,MSI RAIDER GE78 HX,ELECTRONICS,LAPTOP,MSI,249990.0,436,630,449558469.16,386629048.82000005,62929420.34,713584.87
PROD000828,CAT LITTER BOX COVERED,PETS,PET ACCESSORIES,CATIT,1999.0,395,1036,5774621.55,5250772.8,523848.75,5573.96
PROD000714,ARJUNA CAPSULES 60,HEALTH,AYURVEDA,HIMALAYA,199.0,698,3669,2093588.48,1904525.26,189063.22,570.62
PROD000745,JUNIOR NUTRIGRO 400G 2+ YEARS,BABY,BABY FOOD,MEAD JOHNSON,799.0,582,2288,5066444.26,4563563.49,502880.77,2214.36
PROD000427,HEADLAMP 300 LUMENS,SPORTS,OUTDOOR,BLACK DIAMOND,2499.0,376,1038,7419126.26,6328098.13,1091028.13,7147.52
PROD000651,MULTIGRAIN BREAD LOAF 400G,GROCERIES,BAKERY,BRITANNIA,55.0,1071,3541,562818.86,510083.74,52735.12,158.94
PROD001255,STICKY NOTES 76X76 5-COLOR PACK,OFFICE SUPPLIES,PAPER SUPPLIES,POST-IT,299.0,489,2999,2590956.24,2323736.54,267219.7,863.94
PROD000941,SOLITAIRE DIAMOND RING 0.3CT 18KT,JEWELLERY,RINGS,TANISHQ,45000.0,312,451,58620201.88,51734775.85,6885426.03,129978.27
PROD000305,BODY LOTION COCOA BUTTER,BEAUTY,PERSONAL CARE,VASELINE,299.0,587,3087,2636913.17,2419940.94,216972.23,854.2
PROD000645,BUTTER SALTED 500G,GROCERIES,DAIRY,AMUL,265.0,1003,4053,2972644.56,2527876.37,444768.19,733.44
PROD000226,ORGANIC COMPOST MANURE 5KG,HOME,GARDEN,UGAOO,499.0,990,3625,5027533.04,4300093.49,727439.55,1386.91
PROD000824,DOG BED ORTHOPEDIC MEDIUM,PETS,PET ACCESSORIES,FURHAVEN,2999.0,532,868,7557887.82,6848661.800000001,709226.02,8707.24
PROD001006,RAIN BOOTS RUBBER FROG,FOOTWEAR,KIDS FOOTWEAR,HUNTER,4999.0,620,1203,16987947.5,14900301.4,2087646.1,14121.32
PROD000059,65 INCH 4K OLED EVO,ELECTRONICS,TV,PANASONIC,179990.0,289,417,207455382.54,173294288.04999998,34161094.49,497494.92
PROD000653,CHOCOLATE TRUFFLE CAKE 500G,GROCERIES,BAKERY,THE BELGIAN WAFFLE CO.,699.0,434,1873,3801514.47,3367962.79,433551.68,2029.64
PROD000934,PEARL NECKLACE CLASSIC STRAND,JEWELLERY,FASHION JEWELLERY,PIPA BELLA,1299.0,663,1696,6208751.98,5395555.710000001,813196.27,3660.82
PROD001243,XGIMI HORIZON PRO 4K,OFFICE SUPPLIES,PROJECTORS,XGIMI,99999.0,475,686,197134134.51,170466485.47,26667649.04,287367.54
PROD000358,CLASS 6-10 SCIENCE BUNDLE,BOOKS,EDUCATIONAL,S.CHAND,1499.0,656,1879,7935357.39,7555386.279999999,379971.11,4223.18
PROD000909,POM POM ASSORTED 150PCS,STATIONERY,CRAFT MATERIALS,CRAYOLA,199.0,1143,2967,1689280.33,1575192.59,114087.74,569.36
PROD000620,YOGA BAR OATS & BERRIES BAR,GROCERIES,SNACKS,YOGA BAR,40.0,782,5123,574473.04,514238.34,60234.7,112.14
PROD001125,SONOR AQX STUDIO DRUM SET,MUSIC & INSTRUMENTS,DRUMS,SONOR,84999.0,262,378,89339310.51,80141343.72,9197966.79,236347.38
PROD001136,ABLETON LIVE 11 SUITE DAW,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,ABLETON,54999.0,303,438,67352287.23,60985270.18000001,6367017.05,153772.35
PROD000189,TV UNIT WITH STORAGE,HOME,FURNITURE,IKEA,14999.0,343,495,21528904.4,19620027.27,1908877.13,43492.74
PROD000287,BIOTIN HAIR SUPPLEMENT,BEAUTY,HAIRCARE,WOW LIFE SCIENCE,699.0,506,2685,5345207.73,4804353.57,540854.16,1990.77
PROD000245,ORTHOPAEDIC MATTRESS 6-INCH QUEEN,HOME,BEDDINGS,SPRINGTEK,14999.0,334,482,20260598.47,17435335.07,2825263.4,42034.44
PROD001121,DD-80S COMPLETE DRUM KIT,MUSIC & INSTRUMENTS,DRUMS,LUDWIG,74999.0,413,596,129549816.08,116179414.75,13370401.33,217365.46
PROD000302,TRIMMER BT5515 CORDLESS,BEAUTY,PERSONAL CARE,BRAUN,3499.0,496,716,7232190.47,6523872.99,708317.48,10100.82
PROD001031,CAPTOE OXFORD BLACK,FOOTWEAR,FORMAL SHOES,BESPOKE,14999.0,354,661,28118396.99,24078203.779999997,4040193.21,42539.18
PROD000191,MACRAME WALL HANGING,HOME,DECOR,NESTASIA,1299.0,787,1782,6419070.14,5852874.779999999,566195.36,3602.17
PROD001134,KRK ROKIT 5 G4 STUDIO MONITOR,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,KRK,19999.0,487,703,40293238.6,36371721.38,3921517.22,57316.13
PROD000576,FUNNEL SET WITH FILTER,AUTOMOTIVE,TOOLS,LISLE,599.0,1004,2500,4247094.23,3649603.0000000005,597491.23,1698.84
PROD000544,RC BOAT SPEED BOAT,TOYS,REMOTE CONTROL TOYS,ALTAIR AERIAL,4999.0,714,1239,17518223.6,15809645.150000002,1708578.45,14139.0
PROD000377,AWAKEN THE GIANT WITHIN,BOOKS,SELF-HELP,TONY ROBBINS / SIMON & SCHUSTER,499.0,538,1613,2250439.83,2118064.3000000003,132375.53,1395.19
PROD000814,GRAIN-FREE CAT FOOD CHICKEN 1.5KG,PETS,CAT FOOD,ORIJEN,3499.0,454,829,8199986.49,7135354.24,1064632.25,9891.42
PROD000607,HORLICKS CLASSIC MALT 500G,GROCERIES,BEVERAGES,HORLICKS,249.0,566,2366,1613476.58,1441107.6300000001,172368.95,681.94
PROD001021,OLD SKOOL LOW SNEAKER,FOOTWEAR,CASUAL SHOES,VANS,5495.0,637,1597,24937939.54,22612190.97,2325748.57,15615.49
PROD000780,BABY EAR CLEANING SWABS,BABY,BATH & SKIN CARE,JOHNSON'S,129.0,1081,4321,1595793.06,1409653.2000000002,186139.86,369.31
PROD000939,EAR CUFF SET 3-PIECE,JEWELLERY,FASHION JEWELLERY,ACCESSORIZE,599.0,924,2324,3821473.96,3397620.37,423853.59,1644.35
PROD000437,FOOSBALL TABLE MINI,SPORTS,INDOOR,STIGA,9999.0,303,438,12135566.26,10468659.14,1666907.12,27706.77
PROD000903,GLITTER GLUE 12-PACK,STATIONERY,CRAFT MATERIALS,ELMER'S,499.0,818,3676,5257403.29,4993193.33,264209.96,1430.2
PROD000057,43 INCH 4K SMART TV,ELECTRONICS,TV,XIAOMI,32999.0,600,867,82046074.61,69973659.33,12072415.28,94632.15
PROD000311,BODY WASH LAVENDER 400ML,BEAUTY,BATH & BODY,FIAMA,299.0,679,4329,3745417.45,3350316.97,395100.48,865.19
PROD001013,PREDATOR ACCURACY FOOTBALL,FOOTWEAR,SPORTS SHOES,ADIDAS,9999.0,429,681,19660299.56,17718412.099999998,1941887.46,28869.75
PROD000236,NIGHT LAMP PLUG-IN,HOME,LIGHTING,WIPRO,399.0,464,2576,2833345.9,2589962.83,243383.07,1099.9
PROD001096,COMPRESSION PACKING BAGS 5PC,BAGS & LUGGAGE,TRAVEL KITS,SPACESAVER,999.0,485,1679,4867647.31,4389908.289999999,477739.02,2899.13
PROD000079,HARMAN KARDON ONYX STUDIO 8,ELECTRONICS,SPEAKERS,HARMAN KARDON,24999.0,436,630,44508705.91,37075106.05,7433599.86,70648.74
PROD000326,BEARD GROOMING KIT 7-IN-1,BEAUTY,GROOMING TOOLS,MI,1299.0,605,1761,6564576.03,5936972.9,627603.13,3727.75
PROD001059,CHECK-IN 2.0 HARDSIDE 70CM,BAGS & LUGGAGE,TROLLEYS,SAFARI,6999.0,350,506,9777366.47,8954012.82,823353.65,19322.86
PROD000303,DEO SPRAY 72HR,BEAUTY,PERSONAL CARE,DOVE,249.0,590,2244,1612839.67,1482734.43,130105.24,718.73
PROD000481,ACTIVITY PLAY GYM MAT,TOYS,INFANT,FISHER-PRICE,2499.0,812,1745,12194369.68,10773170.77,1421198.91,6988.18
PROD000506,TRANSFORMERS OPTIMUS PRIME,TOYS,ACTION FIGURES,HASBRO,5999.0,322,591,10149907.73,8666533.690000001,1483374.04,17174.12
PROD001048,"LAPTOP BACKPACK 15.6""",BAGS & LUGGAGE,BACKPACKS,SAMSONITE,4999.0,414,598,8533529.37,7264304.6,1269224.77,14270.12
PROD000138,HIGH HEELS BLOCK,CLOTHING,FOOTWEAR,STEVE MADDEN,4999.0,640,1398,19416239.97,16613268.7,2802971.27,13888.58
PROD000422,CAMPING TENT 4-PERSON,SPORTS,OUTDOOR,QUECHUA,7999.0,661,1056,23498598.21,20286008.84,3212589.37,22252.46
PROD000816,STERILISED CAT DRY FOOD 1.5KG,PETS,CAT FOOD,PURINA PRO PLAN,2199.0,634,986,5941505.65,5258851.48,682654.17,6025.87
PROD000027,LUMIX GH6,ELECTRONICS,CAMERA,PANASONIC,149990.0,420,607,251314927.79,208274934.99,43039992.8,414027.89
PROD000359,STD 12 ECONOMICS GUIDE,BOOKS,EDUCATIONAL,T.R. JAIN / VK PUBLICATIONS,299.0,905,4570,3868380.62,3663766.47,204614.15,846.47
PROD001052,77CM LARGE SUITCASE,BAGS & LUGGAGE,TROLLEYS,AMERICAN TOURISTER,9999.0,643,929,26046442.99,23661398.49,2385044.5,28037.08
PROD000586,LED INTERIOR LIGHT STRIP,AUTOMOTIVE,CAR ELECTRONICS,GOVEE,1299.0,437,1678,6194261.87,5252854.16,941407.71,3691.46
PROD000298,FLOWERBOMB EDP 50ML,BEAUTY,FRAGRANCE,VIKTOR & ROLF,8500.0,509,735,17686965.53,16452466.860000001,1234498.67,24063.9
PROD001248,LG CINEBEAM HU710PW 4K UST,OFFICE SUPPLIES,PROJECTORS,LG,249999.0,355,513,360777184.77,324586034.9,36191149.87,703269.37
PROD000279,BB CREAM SPF 35,BEAUTY,MAKEUP,GARNIER,279.0,773,3224,2574846.03,2278475.69,296370.34,798.65
PROD000666,TABLE SALT IODIZED 1KG,GROCERIES,STAPLES,TATA SALT,30.0,1595,11630,1007437.76,917571.18,89866.58,86.62
PROD000980,TIMEX EXPEDITION CLASSIC,JEWELLERY,WATCHES,TIMEX,3495.0,653,1828,18533632.78,16883263.59,1650369.19,10138.75
PROD000461,"MOUNTAIN BIKE 21-SPEED 27.5""",SPORTS,CYCLING,HERO SPRINT,14999.0,582,841,36517981.34,31846917.440000005,4671063.9,43422.09
PROD000419,TREADMILL MOTORIZED 3HP,SPORTS,FITNESS,POWERMAX,34999.0,264,381,37286282.81,33575695.88,3710586.93,97864.26
PROD000338,THE GREAT GATSBY,BOOKS,FICTION,F. SCOTT FITZGERALD / PENGUIN,199.0,715,2585,1462015.62,1387047.78,74967.84,565.58
PROD000394,UPSC PRELIMS GENERAL STUDIES,BOOKS,ENTRANCE PREP,GS SCORE,999.0,527,1367,3759310.72,3559284.47,200026.25,2750.04
PROD000778,BABY SUNSCREEN SPF 50+,BABY,BATH & SKIN CARE,BANANA BOAT BABY,799.0,625,2597,5773504.99,4988606.0,784898.99,2223.14
PROD000551,SEAT COVER LEATHERETTE SET,AUTOMOTIVE,CAR ACCESSORIES,AUTOFURNISH,2999.0,698,2132,17827622.81,15699213.229999999,2128409.58,8361.92
PROD001105,PRS SE CUSTOM 24,MUSIC & INSTRUMENTS,GUITARS,PRS GUITARS,59999.0,357,516,89011877.23,75869516.5,13142360.73,172503.64
PROD000205,INDUCTION COOKTOP 2000W,HOME,APPLIANCES,PHILIPS,3499.0,699,1779,17458977.54,15253722.069999998,2205255.47,9813.93
PROD000895,COMPASS GEOMETRY SET 8-PIECE,STATIONERY,WRITING TOOLS,FABER-CASTELL,399.0,777,1701,1900913.61,1795524.73,105388.88,1117.53
PROD000836,FIRST AID KIT FOR PETS,PETS,HEALTHCARE,AKC PET FIRST AID,1999.0,539,878,5093728.49,4540803.15,552925.34,5801.51
PROD001091,TOILETRY BAG HANGING CLEAR TSA,BAGS & LUGGAGE,TRAVEL KITS,BAGO TRAVEL,999.0,685,2880,8113619.04,7253346.64,860272.4,2817.23
PROD000289,LEAVE-IN CREAM CURLY HAIR,BEAUTY,HAIRCARE,CANTU,799.0,557,2293,5189217.69,4675109.600000001,514108.09,2263.07
PROD000244,WATERPROOF MATTRESS PROTECTOR,HOME,BEDDINGS,SLEEPYHEAD,999.0,714,2716,7449049.09,6758063.5,690985.59,2742.65
PROD000610,BOOST HEALTH DRINK 500G,GROCERIES,BEVERAGES,BOOST,329.0,498,2923,2761581.85,2467159.74,294422.11,944.78
PROD001095,UNIVERSAL TRAVEL ADAPTER,BAGS & LUGGAGE,TRAVEL KITS,ANKER,2499.0,531,767,5329597.91,4821421.0200000005,508176.89,6948.63
PROD000100,ANALOGUE POCKET,ELECTRONICS,GAMING CONSOLES,ANALOGUE,22999.0,321,464,29861878.68,24214009.77,5647868.91,64357.5
PROD000404,THE MAGIC TREE HOUSE SERIES,BOOKS,CHILDREN BOOKS,MARY POPE OSBORNE / RANDOM HOUSE,299.0,923,3012,2578222.24,2455751.5100000002,122470.73,855.98
PROD000846,DOG TOOTHBRUSH KIT + PASTE,PETS,GROOMING,VIRBAC,499.0,1016,2156,3050042.47,2617775.64,432266.83,1414.68
PROD000841,PET SLICKER BRUSH SELF-CLEANING,PETS,GROOMING,HERTZKO,1299.0,516,1792,6610884.46,5767160.6899999995,843723.77,3689.11
PROD000218,OTG OVEN 30L,HOME,KITCHEN,MORPHY RICHARDS,5999.0,526,795,13267668.48,11854390.25,1413278.23,16688.89
PROD000324,ELECTRIC EPILATOR,BEAUTY,GROOMING TOOLS,BRAUN,3499.0,354,762,7527792.85,6640074.17,887718.68,9878.99
PROD000629,BEETROOT 1KG,GROCERIES,VEGETABLES,FRESHO,49.0,1299,9869,1388140.64,1187967.3399999999,200173.3,140.66
PROD001218,THERMAL LABEL PRINTER LW-400,OFFICE SUPPLIES,PRINTERS,BROTHER,9999.0,548,807,23387688.07,21428434.9,1959253.17,28981.03
PROD000383,THE DIARY OF A YOUNG GIRL,BOOKS,BIOGRAPHIES,ANNE FRANK / PENGUIN,249.0,997,3531,2427250.5,2339796.29,87454.21,687.41
PROD000782,ROMPER WITH SNAP BUTTONS 3-6M,BABY,CLOTHING,H&M BABY,699.0,848,2153,4201726.41,3709530.58,492195.83,1951.57
PROD000411,YOGA MAT ANTI-SLIP 6MM,SPORTS,FITNESS,BOLDFIT,799.0,907,3486,8069719.75,7258059.32,811660.43,2314.89
PROD000987,HIKING BOOT WATERPROOF,FOOTWEAR,MEN FOOTWEAR,SALOMON,14999.0,623,1112,47985981.83,41221882.33,6764099.5,43152.86
PROD000042,GALAXY WATCH 6 CLASSIC,ELECTRONICS,SMARTWATCH,SAMSUNG,36999.0,438,633,65212095.73,54671587.45999999,10540508.27,103020.69
PROD000679,MOMOS FROZEN VEG 15 PIECES,GROCERIES,FROZEN FOOD,WOW MOMO,199.0,883,4786,2730455.71,2456307.21,274148.5,570.51
PROD000840,IMMUNITY BOOSTER SYRUP 200ML,PETS,HEALTHCARE,HIMALAYA ERINA,299.0,529,1669,1430892.6,1299658.3900000001,131234.21,857.34
PROD000656,PITA BREAD 6 PIECES,GROCERIES,BAKERY,MODERN BREAD,59.0,1486,10048,1713958.68,1501189.0799999998,212769.6,170.58
PROD000269,CETAPHIL MOISTURIZING LOTION,BEAUTY,SKINCARE,CETAPHIL,499.0,535,2805,3884861.77,3523762.1,361099.67,1384.98
PROD000843,PET NAIL CLIPPER WITH GUARD,PETS,GROOMING,MILLERS FORGE,799.0,543,1996,4523736.84,3854237.9899999998,669498.85,2266.4
PROD000595,STUDDS NINJA ELITE FULL FACE,AUTOMOTIVE,HELMETS,STUDDS,1999.0,595,1234,6830629.7,5887257.49,943372.21,5535.36
PROD000507,WWE JOHN CENA ELITE FIGURE,TOYS,ACTION FIGURES,MATTEL,1999.0,706,1458,8351539.71,7483686.93,867852.78,5728.08
PROD000261,MOISTURIZING CREAM SPF 50,BEAUTY,SKINCARE,NEUTROGENA,699.0,941,2594,5177272.16,4768127.65,409144.51,1995.86
PROD000728,PORE CLEANER ELECTRIC,HEALTH,PERSONAL HYGIENE,BLACKHEAD REMOVER,1299.0,674,1396,5051902.8,4537802.84,514099.96,3618.84
PROD000024,OM SYSTEM OM-5,ELECTRONICS,CAMERA,OLYMPUS,99990.0,292,422,118747662.55,102264086.53999999,16483576.01,281392.57
PROD000774,FRAGRANCE-FREE LOTION 200ML,BABY,BATH & SKIN CARE,AVEENO BABY,599.0,697,2835,4839155.0,4184933.67,654221.33,1706.93
PROD000379,MINDSET: THE NEW PSYCHOLOGY,BOOKS,SELF-HELP,CAROL S. DWECK / ROBINSON,399.0,549,3230,3563951.04,3350026.88,213924.16,1103.39
PROD000628,MUSHROOM BUTTON 200G,GROCERIES,VEGETABLES,FRESHO,59.0,1362,4770,774872.9,671291.04,103581.86,162.45
PROD000177,V-NECK VEST PACK OF 3,CLOTHING,INNERWEAR,RUPA FRONTLINE,299.0,718,2931,2521274.53,2212385.69,308888.84,860.21
PROD000735,ORGANIC COTTON DIAPERS M 20PCS,BABY,DIAPERS,PARASOL CO.,1499.0,435,787,3397152.43,2937346.5700000003,459805.86,4316.59
PROD000691,DIGITAL BP MONITOR UPPER ARM,HEALTH,MEDICAL EQUIPMENT,OMRON,2999.0,491,933,8051394.98,6991079.17,1060315.81,8629.58
PROD001040,OXFORD GENUINE LEATHER CAP-TOE,FOOTWEAR,FORMAL SHOES,RUOSH,6999.0,629,1422,28056441.7,24857130.97,3199310.73,19730.27
PROD000108,TRACK PANTS DRI-FIT,CLOTHING,MEN,NIKE,2495.0,360,631,4560716.63,4047603.28,513113.35,7227.76
PROD000801,ADULT DRY DOG FOOD CHICKEN 3KG,PETS,DOG FOOD,ROYAL CANIN,1899.0,551,1467,7770335.24,7124743.5600000005,645591.68,5296.75
PROD001146,BETA 58A SUPERCARDIOID DYNAMIC,MUSIC & INSTRUMENTS,MICROPHONES,SHURE,14999.0,660,953,40460771.77,36557185.13,3903586.64,42456.21
PROD001100,LUGGAGE STRAP LOCK SET 2,BAGS & LUGGAGE,TRAVEL KITS,TRAVELON,999.0,886,2009,5695087.04,5081255.3100000005,613831.73,2834.79
PROD000456,BADMINTON SHUTTLECOCK PACK OF 6,SPORTS,SPORTS EQUIPMENT,YONEX,699.0,727,1637,3180033.46,2742373.27,437660.19,1942.6
PROD000859,TECHNICAL DRAWING PEN SET 4,STATIONERY,PENS,STAEDTLER,1299.0,809,1463,5411056.83,5107970.89,303085.94,3698.6
PROD000044,FENIX 7 PRO,ELECTRONICS,SMARTWATCH,GARMIN,89999.0,514,742,192197913.64,160123361.01,32074552.63,259026.84
PROD000970,FRIENDSHIP BRACELET SET 3,JEWELLERY,BRACELETS,SHAYA,899.0,801,3797,9417538.93,8289002.39,1128536.54,2480.26
PROD000028,INSTA360 X3,ELECTRONICS,CAMERA,INSTA360,44999.0,504,728,94071002.28,77663189.35,16407812.93,129218.41
PROD000617,OREO CHOCOLATE CREAM 300G,GROCERIES,SNACKS,OREO / CADBURY,99.0,982,6281,1730780.98,1575431.54,155349.44,275.56
PROD001097,TRAVEL MEDICATION ORGANIZER,BAGS & LUGGAGE,TRAVEL KITS,SHACKE,799.0,630,3102,6853130.57,6260892.61,592237.96,2209.26
PROD001111,KOMPLETE KONTROL S49 MK2,MUSIC & INSTRUMENTS,KEYBOARDS,NATIVE INSTRUMENTS,49999.0,311,449,64099066.37,57638395.129999995,6460671.24,142759.61
PROD000123,JOGGER SET,CLOTHING,KIDS,NIKE,2495.0,425,1045,7518452.98,6746417.390000001,772035.59,7194.69
PROD000723,WATER FLOSSER CORDLESS,HEALTH,PERSONAL HYGIENE,WATERPIK,3999.0,357,516,5828945.21,5143774.96,685170.25,11296.41
PROD000766,PLAYPEN FOLDABLE 10-PANEL,BABY,BABY GEAR,GRACO,7999.0,344,574,12764402.01,11166565.65,1597836.36,22237.63
PROD000838,FLEA COLLAR SERESTO 8-MONTH,PETS,HEALTHCARE,BAYER SERESTO,2999.0,667,963,8119735.56,7227510.55,892225.01,8431.71
PROD000188,ROCKING CHAIR WOODEN,HOME,FURNITURE,HOMETOWN,9999.0,591,1226,34280799.8,29821023.179999996,4459776.62,27961.5
PROD000373,THINK AND GROW RICH,BOOKS,SELF-HELP,NAPOLEON HILL / FINGERPRINT,199.0,576,2865,1618922.59,1551548.1400000001,67374.45,565.07
PROD000225,SPRINKLER ROTARY 360°,HOME,GARDEN,NELSON,899.0,769,2736,6995945.11,6101127.130000001,894817.98,2557.0
PROD000813,WET CAT FOOD POUCH 85G SALMON,PETS,CAT FOOD,SHEBA,99.0,1308,4450,1245652.77,1127295.11,118357.66,279.92
PROD000112,HIGH-RISE SKINNY JEANS,CLOTHING,WOMEN,LEVI'S,3499.0,416,601,5752449.78,4750909.95,1001539.83,9571.46
PROD000556,PHONE MOUNT MAGNETIC VENT,AUTOMOTIVE,CAR ACCESSORIES,BELKIN,1499.0,457,660,2861103.33,2463424.39,397678.94,4335.01
PROD001003,SCHOOL SHOE BLACK VELCRO,FOOTWEAR,KIDS FOOTWEAR,BATA BUBBLEGUMMERS,999.0,704,1408,4028047.21,3449515.4699999997,578531.74,2860.83
PROD000111,FLORAL MIDI DRESS,CLOTHING,WOMEN,ZARA,3990.0,450,942,10399241.71,8530915.620000001,1868326.09,11039.53
PROD000915,22KT GOLD COIN 1G,JEWELLERY,GOLD,MMTC-PAMP,6500.0,540,780,14719507.36,13039844.87,1679662.49,18871.16
PROD001150,WIRELESS CLIP-ON LAVALIER,MUSIC & INSTRUMENTS,MICROPHONES,DJI MIC,26999.0,420,607,47264436.56,42793361.410000004,4471075.15,77865.63
PROD000120,CROP TOP RIBBED,CLOTHING,WOMEN,FOREVER 21,999.0,730,3338,9512380.77,7861906.63,1650474.14,2849.72
PROD000755,SOFT CLOTH BOOK CRINKLE,BABY,TOYS,LAMAZE,799.0,479,1613,3669830.95,3111862.74,557968.21,2275.16
PROD000855,ROLLER BALL PEN MEDIUM BLUE,STATIONERY,PENS,PILOT G2,149.0,996,7739,3343430.61,3102396.06,241034.55,432.02
PROD000502,SPIDER-MAN ARTICULATED 15CM,TOYS,ACTION FIGURES,HASBRO,1499.0,829,2151,9113770.05,8252312.930000001,861457.12,4236.99
PROD000579,AIR COMPRESSOR PORTABLE 150PSI,AUTOMOTIVE,TOOLS,MICHELIN,7999.0,338,488,10706735.15,9243649.86,1463085.29,21940.03
PROD000878,PALETTE KNIFE SET OF 5,STATIONERY,ART SUPPLIES,ROYAL LANGNICKEL,599.0,555,1829,3046306.6,2879083.41,167223.19,1665.56
PROD000463,CYCLING HELMET MIPS,SPORTS,CYCLING,GIRO,5999.0,567,1117,18418848.26,16448621.110000001,1970227.15,16489.57
PROD001044,QUECHUA NH100 NATURE 10L,BAGS & LUGGAGE,BACKPACKS,DECATHLON,799.0,826,2830,6191142.78,5421672.84,769469.94,2187.68
PROD001151,STUDENT VIOLIN 4/4 OUTFIT,MUSIC & INSTRUMENTS,VIOLINS,STENTOR,8999.0,663,1238,31721377.21,27943144.46,3778232.75,25623.08
PROD000131,AIR MAX 270 SNEAKERS,CLOTHING,FOOTWEAR,NIKE,12995.0,293,452,16504701.95,14872999.61,1631702.34,36514.83
PROD000809,SMALL BREED DRY FOOD 1.5KG,PETS,DOG FOOD,EUKANUBA,1499.0,552,1039,4342277.59,3762005.83,580271.76,4179.29
PROD001086,"TOTE BAG LAPTOP WOMEN 15""",BAGS & LUGGAGE,LAPTOP BAGS,BAGGIT,1999.0,704,1647,9241619.17,8266863.84,974755.33,5611.18
PROD000086,HDMI 2.1 CABLE 2M,ELECTRONICS,COMPUTER ACCESSORIES,BELKIN,1999.0,694,2130,11709048.26,10263663.52,1445384.74,5497.21
PROD000637,PINEAPPLE 1 KG,GROCERIES,FRUITS,FRESHO,89.0,1080,7362,1884837.17,1601139.1099999999,283698.06,256.02
PROD000304,FACE WASH NEEM,BEAUTY,PERSONAL CARE,HIMALAYA,99.0,876,2570,714766.62,661355.39,53411.23,278.12
PROD000388,THE STORY OF MY EXPERIMENTS,BOOKS,BIOGRAPHIES,MAHATMA GANDHI / FINGERPRINT,199.0,728,4654,2661085.76,2533607.78,127477.98,571.78
PROD000860,SKETCH PEN SET OF 24,STATIONERY,PENS,FABER-CASTELL,499.0,871,3207,4392470.26,4109421.65,283048.61,1369.65
PROD001068,WOVEN BASKET BAG STRAW,BAGS & LUGGAGE,HANDBAGS,ZARA,2999.0,653,1341,11081112.98,9893109.780000001,1188003.2,8263.32
PROD000043,PIXEL WATCH 2,ELECTRONICS,SMARTWATCH,GOOGLE,34999.0,363,524,51418091.53,39849190.67,11568900.86,98126.13
PROD000988,LOAFER PENNY SLIP-ON LEATHER,FOOTWEAR,MEN FOOTWEAR,HUSH PUPPIES,4499.0,444,685,8785368.55,7522370.430000001,1262998.12,12825.36
PROD000831,TICK & FLEA SPOT-ON TREATMENT,PETS,HEALTHCARE,FRONTLINE PLUS,699.0,627,2215,4315503.52,3737382.0599999996,578121.46,1948.31
PROD000352,HC VERMA CONCEPTS OF PHYSICS VOL 1,BOOKS,EDUCATIONAL,H.C. VERMA / BHARATI BHAWAN,449.0,915,3124,3965652.49,3740472.7800000003,225179.71,1269.42
PROD001174,ZELDA: TEARS OF THE KINGDOM SWITCH,GAMING,CONSOLE GAMES,NINTENDO,4499.0,728,1336,17234871.78,15101876.440000001,2132995.34,12900.35
PROD000888,MANILA FOLDER 100PCS,STATIONERY,FILES & FOLDERS,OXFORD,499.0,700,2537,3464729.99,3282952.89,181777.1,1365.68
PROD000727,EAR WAX REMOVAL KIT,HEALTH,PERSONAL HYGIENE,CLINERE,499.0,625,1959,2756243.02,2399686.59,356556.43,1406.96
PROD000776,WET WIPES 99% WATER 80PCS,BABY,BATH & SKIN CARE,WATERWIPES,399.0,920,2417,2755920.41,2386016.0900000003,369904.32,1140.22
PROD000781,ORGANIC COTTON ONESIE 3-PACK,BABY,CLOTHING,CARTER'S,1299.0,613,2339,8323688.81,7205399.89,1118288.92,3558.65
PROD001045,ANTI-THEFT BACKPACK URBAN,BAGS & LUGGAGE,BACKPACKS,PACSAFE,7999.0,623,900,20051350.7,17663156.919999998,2388193.78,22279.28
PROD000821,ADJUSTABLE DOG HARNESS L,PETS,PET ACCESSORIES,RUFFWEAR,4999.0,571,825,11751342.5,10544204.5,1207138.0,14244.05
PROD000058,VU 65 MASTERPIECE QLED,ELECTRONICS,TV,VU,89999.0,467,674,166989087.35,141346966.1,25642121.25,247758.29
